Employee_ID,Name,Age,Department,Salary,Years_at_Company,Performance_Score,Last_Promotion_Year,Training_Hours,Sick_Days,Work_Location,Gender,Job_Level,Education_Level
310,Alice,34,Marketing,85583,2,2.76,2022,94,4,Remote,Female,Senior,Bachelor's
311,Diana,27,Finance,55726,14,2.86,2019,17,14,Hybrid,Male,Entry,Master's
312,Diana,47,Marketing,113426,1,1.52,2019,8,12,Hybrid,Other,Manager,PhD
313,Charlie,50,Sales,83259,10,2.47,2020,19,13,Remote,Female,Mid,High School
314,Charlie,51,HR,55578,11,4.84,2018,71,14,Onsite,Other,Senior,Bachelor's
315,Charlie,46,Sales,54159,14,3.41,2020,173,10,Remote,Male,Mid,Master's
316,Diana,48,Marketing,61576,17,3.72,2022,168,0,Hybrid,Other,Entry,High School
317,Bob,44,Finance,32850,11,1.8,2022,143,9,Onsite,Other,Senior,PhD
318,Diana,42,HR,86991,12,4.84,2020,187,0,Hybrid,Male,Mid,PhD
319,Bob,59,IT,92852,16,2.15,2019,31,6,Hybrid,Male,Entry,Master's
320,Diana,48,Marketing,97106,18,1.86,2021,120,14,Hybrid,Female,Mid,PhD
321,Alice,59,IT,70333,14,4.99,2019,44,5,Hybrid,Other,Mid,Master's
322,Bob,39,Marketing,32064,11,2.48,2021,83,1,Onsite,Other,Manager,Master's
323,Charlie,23,IT,112780,17,1.44,2022,37,8,Onsite,Female,Entry,Master's
324,Charlie,36,IT,42244,4,3.08,2018,61,7,Hybrid,Male,Entry,PhD
325,Alice,34,HR,87910,13,4.72,2022,152,6,Hybrid,Female,Mid,Master's
326,Alice,40,Sales,45806,4,2.1,2020,143,5,Hybrid,Other,Entry,PhD
327,Alice,30,Sales,86716,1,1.34,2018,137,1,Onsite,Male,Senior,PhD
328,Eve,26,Marketing,48651,10,4.9,2019,145,11,Onsite,Female,Manager,Master's
329,Eve,58,HR,79367,15,2.87,2019,113,10,Hybrid,Other,Senior,Bachelor's
330,Eve,30,Marketing,115082,16,2.26,2019,87,6,Onsite,Female,Mid,Bachelor's
331,Eve,57,Sales,104998,2,3.86,2018,72,2,Remote,Other,Manager,Bachelor's
332,Eve,22,HR,77061,1,1.28,2018,142,9,Remote,Male,Manager,Bachelor's
333,Diana,57,HR,90281,12,1.7,2019,169,2,Onsite,Other,Manager,Master's
334,Alice,26,Marketing,89314,1,3.76,2022,11,4,Onsite,Male,Mid,High School
335,Alice,34,IT,32045,15,1.9,2020,87,7,Remote,Male,Manager,PhD
336,Charlie,28,HR,112583,17,2.14,2022,158,10,Hybrid,Other,Entry,Bachelor's
337,Eve,57,Finance,67585,11,3.86,2019,166,9,Hybrid,Female,Senior,Master's
338,Alice,35,Finance,54301,4,3.16,2021,83,12,Hybrid,Female,Manager,Master's
339,Eve,29,Finance,77101,11,4.91,2022,172,1,Hybrid,Other,Mid,Master's
340,Alice,39,Marketing,79669,6,4.53,2022,53,2,Hybrid,Other,Manager,High School
341,Bob,34,HR,71800,2,1.41,2022,71,10,Remote,Male,Mid,High School
342,Bob,23,Marketing,42792,13,4.95,2020,95,2,Onsite,Male,Mid,High School
343,Bob,29,Marketing,110222,11,1.1,2022,92,5,Hybrid,Male,Manager,Master's
344,Alice,57,Sales,52311,14,3.98,2020,67,4,Remote,Female,Manager,High School
345,Diana,32,Marketing,115696,19,3.37,2022,179,1,Onsite,Other,Senior,High School
346,Eve,32,Marketing,117102,14,4.1,2020,159,8,Onsite,Female,Mid,Bachelor's
347,Alice,23,HR,33223,17,2.72,2018,80,3,Hybrid,Other,Manager,High School
348,Charlie,41,HR,57725,12,4.0,2019,83,3,Remote,Female,Entry,Master's
349,Diana,48,HR,95490,5,1.29,2021,91,6,Remote,Female,Senior,PhD
350,Charlie,36,Finance,118476,19,2.8,2020,26,10,Remote,Female,Manager,Bachelor's
351,Diana,59,IT,97364,3,3.51,2021,11,3,Remote,Male,Manager,High School
352,Alice,37,Finance,71851,8,1.76,2020,56,12,Hybrid,Male,Entry,Bachelor's
353,Eve,43,Finance,65492,17,4.38,2018,15,13,Onsite,Other,Manager,Bachelor's
354,Alice,51,Sales,54020,9,2.98,2018,33,8,Hybrid,Other,Entry,High School
355,Bob,27,IT,66797,1,2.47,2022,20,11,Onsite,Female,Mid,Bachelor's
356,Charlie,54,Finance,71660,8,2.71,2021,163,10,Onsite,Male,Manager,High School
357,Bob,24,IT,104434,1,3.3,2020,47,3,Hybrid,Male,Entry,PhD
358,Alice,32,IT,38666,15,2.67,2019,162,12,Remote,Female,Mid,High School
359,Eve,31,Marketing,38290,19,1.72,2019,58,9,Remote,Female,Entry,PhD
360,Bob,29,HR,106498,13,2.16,2022,35,12,Remote,Female,Mid,Bachelor's
361,Diana,37,Finance,43811,2,3.48,2019,180,7,Onsite,Female,Manager,PhD
362,Charlie,56,HR,51684,19,3.37,2019,126,13,Onsite,Other,Entry,Master's
363,Diana,23,Marketing,32368,7,2.27,2021,31,7,Remote,Other,Manager,High School
364,Diana,59,Finance,75403,10,2.53,2022,34,4,Remote,Female,Manager,Master's
365,Charlie,40,Marketing,76441,19,3.56,2022,6,9,Hybrid,Female,Entry,PhD
366,Alice,45,Marketing,37588,15,1.83,2020,112,6,Onsite,Other,Senior,Master's
367,Bob,49,Marketing,73932,16,3.94,2019,181,8,Onsite,Female,Senior,PhD
368,Alice,46,Sales,98899,3,4.71,2018,10,2,Remote,Female,Manager,Master's
369,Charlie,31,Sales,118150,14,2.33,2022,90,5,Hybrid,Female,Senior,Bachelor's
370,Eve,25,Sales,95866,19,3.46,2018,195,11,Onsite,Male,Senior,Master's
371,Charlie,48,Finance,56044,19,2.4,2020,24,2,Hybrid,Other,Entry,PhD
372,Eve,41,Sales,40490,18,2.84,2021,160,13,Hybrid,Male,Mid,High School
373,Eve,33,IT,63074,2,4.09,2019,132,10,Hybrid,Other,Entry,High School
374,Bob,28,Finance,98157,17,4.41,2021,86,5,Onsite,Male,Senior,High School
375,Bob,53,Marketing,61016,14,1.05,2020,133,0,Remote,Other,Senior,PhD
376,Eve,41,Sales,44369,14,4.14,2019,45,4,Hybrid,Male,Manager,High School
377,Eve,54,Finance,41965,15,4.35,2018,187,7,Remote,Other,Entry,PhD
378,Alice,59,IT,34673,2,3.31,2018,109,14,Remote,Male,Entry,Bachelor's
379,Charlie,41,Sales,70554,11,1.69,2020,117,0,Hybrid,Female,Entry,PhD
380,Alice,28,Finance,40839,12,2.26,2020,110,9,Remote,Other,Senior,High School
381,Alice,33,Sales,106138,15,4.31,2019,161,7,Remote,Female,Manager,PhD
382,Diana,56,Marketing,110480,8,3.19,2019,112,9,Onsite,Male,Manager,Master's
383,Alice,39,Sales,84469,4,3.18,2018,57,6,Onsite,Other,Manager,Master's
384,Alice,44,Finance,33313,18,2.02,2021,29,14,Hybrid,Other,Senior,Bachelor's
385,Bob,54,Finance,95993,15,2.34,2022,24,13,Hybrid,Male,Mid,High School
386,Eve,34,HR,77179,11,4.7,2022,10,14,Hybrid,Male,Senior,PhD
387,Eve,36,Sales,74427,14,2.67,2021,4,13,Remote,Male,Manager,Master's
388,Charlie,40,Finance,45905,16,4.74,2020,71,8,Remote,Other,Entry,PhD
389,Alice,44,HR,56037,17,1.88,2020,109,9,Hybrid,Female,Entry,Master's
390,Alice,40,HR,54940,12,4.95,2020,87,4,Hybrid,Male,Mid,PhD
391,Diana,26,Marketing,82932,6,3.82,2019,12,13,Onsite,Other,Manager,Master's
392,Eve,57,HR,81480,4,1.61,2018,105,8,Onsite,Other,Entry,PhD
393,Diana,54,Marketing,63493,12,4.77,2021,54,9,Remote,Male,Mid,PhD
394,Alice,48,IT,75410,15,2.06,2021,82,6,Hybrid,Other,Senior,High School
395,Diana,34,HR,42398,19,3.25,2021,25,4,Onsite,Other,Entry,PhD
396,Diana,32,Sales,73442,17,4.1,2019,47,0,Remote,Male,Entry,Master's
397,Alice,38,Sales,54577,13,4.46,2019,118,6,Remote,Female,Mid,High School
398,Eve,44,HR,44015,14,2.88,2018,103,11,Hybrid,Female,Senior,PhD
399,Bob,28,Finance,110885,5,4.05,2020,91,0,Remote,Other,Entry,PhD
400,Alice,36,Sales,74235,6,2.71,2021,171,8,Hybrid,Male,Mid,Bachelor's
401,Eve,25,IT,116530,6,2.75,2020,55,5,Onsite,Male,Senior,Bachelor's
402,Alice,33,Marketing,54671,13,3.26,2018,127,2,Remote,Male,Manager,Bachelor's
403,Eve,28,IT,58098,11,4.03,2022,107,0,Remote,Other,Mid,Master's
404,Bob,22,IT,77830,18,3.02,2019,192,1,Hybrid,Male,Manager,High School
405,Eve,33,Marketing,50542,6,2.62,2019,99,12,Hybrid,Other,Senior,Bachelor's
406,Diana,46,Marketing,112747,19,1.23,2019,123,10,Remote,Other,Senior,High School
407,Alice,34,IT,37491,19,4.53,2022,5,2,Hybrid,Female,Manager,High School
408,Eve,47,Sales,119577,17,1.49,2019,162,11,Hybrid,Female,Senior,High School
409,Eve,30,IT,34456,14,3.93,2019,141,4,Hybrid,Other,Mid,High School
410,Alice,57,IT,38602,7,2.69,2018,21,13,Hybrid,Other,Mid,Master's
411,Alice,30,Finance,72654,6,2.37,2022,174,8,Hybrid,Other,Mid,Master's
412,Diana,38,Marketing,48018,2,3.9,2021,96,9,Hybrid,Male,Entry,PhD
413,Charlie,25,Marketing,108173,11,1.35,2021,57,2,Onsite,Female,Senior,Bachelor's
414,Eve,42,Marketing,110949,15,3.27,2020,8,0,Remote,Other,Manager,PhD
415,Alice,23,Finance,87533,5,4.57,2019,186,10,Onsite,Other,Entry,PhD
416,Eve,31,Sales,49041,5,4.5,2019,10,14,Remote,Male,Entry,PhD
417,Diana,51,Finance,90017,10,3.5,2022,142,2,Remote,Other,Entry,Master's
418,Diana,32,IT,55250,12,3.33,2019,156,11,Hybrid,Other,Senior,High School
419,Charlie,31,IT,32331,11,1.24,2018,67,6,Remote,Female,Senior,Master's
420,Diana,25,IT,42292,15,1.16,2018,176,8,Hybrid,Female,Entry,Bachelor's
421,Alice,31,HR,79283,8,1.36,2020,25,14,Remote,Female,Senior,Master's
422,Diana,38,Sales,44758,19,3.27,2021,138,9,Onsite,Other,Entry,PhD
423,Charlie,52,Marketing,79260,8,2.03,2021,89,12,Hybrid,Other,Mid,PhD
424,Charlie,49,Sales,96739,13,1.11,2019,79,11,Hybrid,Male,Mid,Master's
425,Eve,50,IT,47146,10,2.04,2019,29,8,Remote,Other,Mid,Bachelor's
426,Charlie,42,Marketing,91885,5,4.81,2019,109,3,Onsite,Other,Entry,High School
427,Bob,44,Marketing,53519,10,2.75,2020,24,6,Onsite,Other,Manager,Master's
428,Charlie,55,Finance,50062,14,3.82,2022,49,10,Hybrid,Female,Entry,PhD
429,Charlie,29,Marketing,112857,6,1.09,2022,83,14,Hybrid,Other,Mid,Master's
430,Alice,25,Sales,36689,3,3.16,2019,9,2,Remote,Female,Manager,PhD
431,Charlie,59,Marketing,37475,5,2.09,2022,115,14,Onsite,Female,Senior,Bachelor's
432,Alice,41,Sales,83399,5,3.36,2018,140,6,Onsite,Other,Mid,PhD
433,Bob,59,IT,100777,9,2.61,2020,130,4,Hybrid,Male,Manager,PhD
434,Alice,48,HR,60911,5,1.37,2018,148,14,Onsite,Female,Senior,High School
435,Charlie,42,Sales,105729,11,1.69,2018,28,11,Remote,Other,Mid,Master's
436,Bob,51,Sales,81853,6,2.1,2022,175,10,Hybrid,Male,Senior,Bachelor's
437,Bob,58,Finance,34039,19,2.45,2019,93,7,Onsite,Other,Senior,High School
438,Bob,50,Marketing,74225,18,3.66,2018,82,10,Remote,Male,Manager,Bachelor's
439,Bob,54,IT,77823,8,2.9,2020,9,12,Remote,Other,Mid,Bachelor's
440,Alice,22,Finance,46688,17,3.19,2019,175,1,Remote,Female,Manager,PhD
441,Alice,25,Finance,58274,2,4.5,2019,124,6,Onsite,Female,Manager,PhD
442,Charlie,33,IT,87624,3,2.0,2020,148,7,Remote,Female,Mid,Bachelor's
443,Eve,44,Marketing,46310,16,2.24,2020,138,12,Hybrid,Other,Mid,Bachelor's
444,Bob,47,Sales,88372,9,3.63,2020,86,14,Hybrid,Other,Manager,Bachelor's
445,Alice,53,Sales,41543,9,4.59,2022,101,1,Onsite,Male,Manager,Bachelor's
446,Alice,42,HR,54514,5,2.53,2020,81,3,Remote,Female,Manager,PhD
447,Alice,45,Sales,31637,8,2.68,2018,56,13,Hybrid,Female,Senior,High School
448,Charlie,41,Sales,93015,11,2.61,2020,165,12,Remote,Other,Mid,High School
449,Bob,33,Finance,109183,6,2.86,2018,147,11,Remote,Other,Entry,Master's
450,Alice,30,IT,45099,7,3.88,2020,81,6,Hybrid,Other,Mid,High School
451,Bob,39,Finance,64931,3,1.34,2021,97,13,Onsite,Male,Mid,Master's
452,Bob,52,Sales,33182,5,4.81,2021,189,1,Hybrid,Male,Mid,Bachelor's
453,Eve,50,Marketing,61864,11,2.69,2022,3,8,Hybrid,Other,Mid,PhD
454,Eve,41,Marketing,63179,8,4.09,2019,197,4,Hybrid,Other,Senior,Master's
455,Alice,50,IT,71619,12,4.11,2018,183,5,Remote,Female,Mid,Bachelor's
456,Bob,50,Sales,47039,5,4.96,2020,49,8,Remote,Female,Mid,Bachelor's
457,Alice,48,Marketing,92861,13,2.34,2022,29,9,Hybrid,Female,Senior,PhD
458,Eve,58,HR,30313,18,1.54,2018,84,7,Remote,Male,Entry,PhD
459,Bob,25,Marketing,84444,1,2.7,2020,105,4,Hybrid,Female,Mid,High School
460,Bob,24,HR,72289,13,1.36,2019,117,14,Onsite,Female,Senior,Master's
461,Bob,57,Sales,99960,10,2.09,2022,163,11,Hybrid,Male,Mid,Bachelor's
462,Charlie,55,Finance,68628,19,2.79,2021,62,9,Onsite,Male,Manager,PhD
463,Diana,56,HR,104628,5,4.12,2020,11,6,Remote,Female,Manager,High School
464,Charlie,45,HR,81602,16,4.25,2022,3,10,Onsite,Male,Entry,Master's
465,Charlie,25,IT,100404,1,2.79,2019,122,4,Remote,Female,Mid,Master's
466,Diana,42,Marketing,79327,12,3.92,2019,195,4,Hybrid,Male,Mid,Master's
467,Alice,53,Marketing,59411,14,2.02,2018,106,5,Remote,Female,Manager,PhD
468,Eve,45,Marketing,97352,8,4.17,2019,120,11,Hybrid,Other,Senior,PhD
469,Alice,46,Sales,105275,17,4.24,2021,175,13,Onsite,Female,Mid,High School
470,Charlie,47,Sales,107307,15,2.61,2018,31,6,Hybrid,Male,Mid,Master's
471,Alice,54,IT,31964,10,2.93,2018,119,4,Onsite,Female,Mid,Bachelor's
472,Diana,25,Finance,99398,17,2.0,2020,2,1,Remote,Male,Entry,High School
473,Diana,50,Marketing,109766,17,1.14,2020,147,6,Onsite,Other,Entry,PhD
474,Eve,23,IT,116383,17,1.88,2018,64,7,Remote,Male,Entry,Bachelor's
475,Eve,30,IT,78646,13,3.0,2022,169,13,Hybrid,Other,Mid,Bachelor's
476,Alice,51,HR,62846,17,2.19,2018,114,4,Hybrid,Female,Entry,PhD
477,Bob,33,Marketing,75705,8,1.2,2022,141,3,Onsite,Male,Entry,Bachelor's
478,Diana,30,Marketing,113178,5,1.59,2019,108,4,Remote,Female,Mid,Master's
479,Eve,57,Sales,52433,9,1.58,2022,79,3,Remote,Female,Manager,PhD
480,Bob,59,Finance,48112,2,2.74,2021,152,13,Remote,Other,Entry,High School
481,Diana,45,Finance,56577,8,4.15,2021,60,10,Onsite,Male,Entry,PhD
482,Charlie,58,Marketing,54377,5,4.34,2021,70,4,Hybrid,Male,Entry,Master's
483,Alice,45,Finance,67149,1,3.47,2020,73,1,Onsite,Female,Mid,PhD
484,Charlie,33,Sales,32459,18,1.18,2022,99,13,Hybrid,Other,Senior,High School
485,Eve,30,Sales,116716,14,1.04,2020,127,3,Hybrid,Other,Mid,Bachelor's
486,Diana,44,HR,53377,19,2.72,2018,114,9,Hybrid,Female,Manager,Bachelor's
487,Eve,57,HR,73452,18,3.65,2022,55,6,Remote,Other,Mid,High School
488,Charlie,31,Sales,88286,4,4.16,2020,165,13,Hybrid,Other,Senior,Master's
489,Bob,44,HR,70922,12,4.55,2019,37,11,Hybrid,Male,Manager,PhD
490,Charlie,31,HR,102541,3,4.88,2020,74,9,Onsite,Other,Entry,High School
491,Bob,27,Sales,78434,12,3.68,2021,2,11,Hybrid,Female,Senior,Master's
492,Eve,56,IT,109570,13,1.95,2019,169,10,Remote,Female,Senior,High School
493,Diana,23,IT,92448,18,4.75,2019,124,12,Remote,Other,Manager,Bachelor's
494,Diana,39,Finance,110961,1,4.6,2019,32,11,Remote,Female,Entry,High School
495,Eve,32,Marketing,91594,7,2.78,2018,173,0,Remote,Male,Manager,Bachelor's
496,Bob,23,IT,56461,10,3.3,2020,114,12,Hybrid,Other,Entry,Master's
497,Diana,51,Finance,68762,6,1.37,2021,155,4,Onsite,Other,Manager,PhD
498,Charlie,25,Marketing,99288,13,4.56,2022,9,13,Hybrid,Other,Mid,Master's
499,Diana,37,IT,53567,13,3.53,2022,188,1,Remote,Other,Mid,Master's
500,Alice,22,Marketing,57250,4,3.4,2020,173,14,Hybrid,Female,Senior,PhD
501,Diana,35,Finance,119437,10,1.08,2019,7,3,Hybrid,Female,Mid,Bachelor's
502,Diana,59,IT,83481,9,4.57,2018,75,7,Remote,Female,Manager,High School
503,Charlie,33,IT,41610,18,3.33,2021,1,0,Remote,Female,Senior,PhD
504,Bob,37,Marketing,103884,3,4.25,2020,183,14,Remote,Female,Entry,Master's
505,Alice,52,Marketing,69619,8,1.37,2019,120,9,Onsite,Male,Manager,Master's
506,Eve,31,Marketing,44330,18,3.09,2019,160,4,Hybrid,Other,Manager,Master's
507,Diana,28,Marketing,104676,16,2.47,2018,151,4,Hybrid,Male,Manager,High School
508,Charlie,30,Sales,57140,9,3.15,2018,23,6,Onsite,Other,Manager,High School
509,Eve,24,Marketing,55543,4,4.15,2020,24,8,Hybrid,Male,Entry,Bachelor's
510,Charlie,35,IT,81427,8,2.8,2021,39,1,Remote,Female,Senior,High School
511,Bob,53,Sales,87212,4,3.21,2021,95,7,Hybrid,Male,Mid,PhD
512,Charlie,38,Sales,55528,12,4.72,2019,85,11,Remote,Female,Manager,Bachelor's
513,Alice,58,IT,71317,9,2.41,2020,165,0,Remote,Male,Entry,PhD
514,Bob,54,Sales,62877,7,2.37,2020,76,7,Hybrid,Female,Mid,Master's
515,Charlie,44,IT,82630,5,4.09,2019,124,12,Onsite,Female,Mid,Master's
516,Alice,56,Sales,46548,7,3.48,2021,15,14,Remote,Male,Mid,Bachelor's
517,Charlie,35,IT,33062,5,3.92,2022,37,12,Remote,Female,Mid,Master's
518,Charlie,41,IT,110515,13,4.72,2021,73,8,Onsite,Male,Mid,Bachelor's
519,Charlie,37,HR,117542,10,1.69,2020,138,4,Remote,Female,Mid,Master's
520,Alice,32,Sales,48762,6,2.95,2022,55,0,Remote,Male,Mid,PhD
521,Diana,25,HR,46560,13,1.58,2021,134,12,Remote,Other,Manager,High School
522,Diana,44,Marketing,53488,5,3.74,2020,49,5,Remote,Female,Entry,High School
523,Alice,22,HR,52428,15,3.33,2019,55,12,Onsite,Other,Senior,Master's
524,Eve,42,IT,62977,2,4.82,2018,114,11,Hybrid,Female,Mid,PhD
525,Diana,51,Sales,90896,13,2.21,2018,131,0,Onsite,Female,Entry,High School
526,Bob,32,HR,118013,7,2.6,2020,46,14,Hybrid,Other,Entry,High School
527,Charlie,24,HR,66039,2,1.24,2018,134,3,Remote,Female,Manager,Master's
528,Charlie,57,Finance,38395,2,4.39,2022,85,4,Remote,Other,Mid,Bachelor's
529,Charlie,26,IT,93847,14,4.94,2018,119,2,Onsite,Male,Manager,Bachelor's
530,Alice,46,Finance,43330,9,1.72,2019,44,7,Hybrid,Female,Mid,High School
531,Charlie,39,IT,94216,13,3.66,2020,187,10,Remote,Other,Entry,Bachelor's
532,Bob,57,Sales,81484,8,3.17,2021,17,10,Remote,Female,Entry,PhD
533,Bob,23,Marketing,80656,19,4.11,2020,14,14,Onsite,Male,Manager,Master's
534,Eve,56,Marketing,61936,7,4.45,2018,83,10,Hybrid,Other,Manager,Master's
535,Diana,55,Marketing,94428,6,1.57,2020,100,13,Remote,Male,Manager,Master's
536,Alice,26,Sales,31414,5,3.57,2019,30,11,Onsite,Female,Mid,Bachelor's
537,Charlie,23,Marketing,72950,11,4.53,2021,63,14,Hybrid,Other,Entry,High School
538,Diana,22,Finance,50309,7,4.99,2021,73,11,Hybrid,Male,Manager,High School
539,Eve,24,IT,99746,1,2.92,2022,34,3,Remote,Other,Entry,Master's
540,Bob,50,Marketing,81212,8,3.63,2022,178,3,Hybrid,Other,Mid,PhD
541,Bob,46,IT,97732,17,3.96,2018,20,13,Onsite,Female,Mid,Master's
542,Charlie,46,Marketing,36497,17,1.96,2022,119,3,Hybrid,Other,Mid,PhD
543,Alice,32,Finance,109552,14,1.52,2018,178,14,Hybrid,Male,Mid,High School
544,Charlie,25,Finance,110679,10,1.9,2020,86,3,Hybrid,Other,Senior,PhD
545,Diana,34,HR,53868,12,2.85,2021,39,6,Hybrid,Female,Manager,PhD
546,Alice,34,HR,57016,8,4.74,2018,84,13,Onsite,Female,Mid,Master's
547,Alice,31,HR,99418,5,4.95,2020,73,0,Hybrid,Female,Mid,High School
548,Charlie,46,Sales,66887,15,3.47,2018,30,6,Onsite,Male,Entry,Bachelor's
549,Charlie,25,HR,49968,12,3.01,2022,104,1,Hybrid,Other,Senior,Bachelor's
550,Alice,22,Finance,82365,19,1.69,2022,40,8,Hybrid,Other,Mid,PhD
551,Bob,22,HR,109236,11,4.87,2020,99,2,Onsite,Male,Senior,Bachelor's
552,Charlie,24,Sales,119410,10,2.37,2021,160,0,Onsite,Female,Manager,Master's
553,Eve,35,Finance,58498,12,1.48,2021,157,8,Onsite,Other,Senior,PhD
554,Bob,51,Sales,88091,2,4.02,2018,35,12,Onsite,Other,Manager,PhD
555,Diana,51,Marketing,48010,10,3.46,2021,194,14,Hybrid,Other,Mid,Bachelor's
556,Bob,47,Sales,88952,10,3.62,2022,96,8,Remote,Female,Senior,Bachelor's
557,Alice,45,Finance,68573,8,4.39,2019,118,10,Hybrid,Female,Mid,High School
558,Alice,22,Finance,90555,14,4.51,2020,71,8,Hybrid,Male,Manager,PhD
559,Eve,48,Finance,65620,19,1.98,2019,175,7,Onsite,Male,Senior,PhD
560,Eve,32,HR,30743,15,2.87,2021,11,13,Onsite,Female,Mid,PhD
561,Eve,31,HR,84171,2,1.86,2018,73,9,Onsite,Female,Mid,Bachelor's
562,Bob,31,Sales,56788,13,2.24,2018,112,12,Hybrid,Male,Entry,Bachelor's
563,Bob,23,HR,87897,1,4.23,2021,53,2,Remote,Other,Manager,PhD
564,Charlie,22,HR,69005,8,3.08,2021,154,13,Hybrid,Male,Mid,Master's
565,Diana,25,Marketing,63000,19,3.92,2022,145,4,Onsite,Female,Senior,Master's
566,Alice,39,Finance,41503,11,2.68,2020,69,7,Hybrid,Female,Senior,Master's
567,Diana,30,Finance,82714,19,2.97,2018,27,7,Remote,Male,Manager,Master's
568,Alice,55,Marketing,75809,15,3.99,2020,75,7,Remote,Female,Entry,PhD
569,Bob,37,IT,90735,16,3.2,2021,189,10,Hybrid,Other,Mid,PhD
570,Eve,33,IT,64802,10,2.46,2022,1,6,Onsite,Male,Entry,Bachelor's
571,Diana,54,IT,103113,15,2.23,2019,113,3,Hybrid,Other,Mid,Master's
572,Alice,54,IT,93592,9,4.56,2018,71,7,Onsite,Male,Mid,PhD
573,Charlie,31,HR,77467,17,4.83,2020,166,9,Onsite,Female,Senior,PhD
574,Alice,46,IT,49660,16,3.88,2019,166,5,Onsite,Male,Entry,PhD
575,Diana,40,Finance,57402,8,2.12,2020,41,4,Hybrid,Female,Senior,Master's
576,Charlie,55,Sales,47337,2,4.32,2022,190,5,Hybrid,Male,Mid,Master's
577,Bob,59,IT,34627,14,4.72,2020,57,0,Remote,Female,Entry,Bachelor's
578,Alice,29,Marketing,46557,3,2.67,2018,145,5,Remote,Male,Senior,Bachelor's
579,Alice,22,Sales,68760,10,1.55,2022,194,13,Hybrid,Other,Manager,PhD
580,Diana,30,Sales,77223,13,1.68,2019,89,3,Onsite,Other,Mid,PhD
581,Eve,31,Marketing,97490,16,1.15,2018,174,7,Remote,Female,Manager,PhD
582,Bob,56,HR,97241,2,1.28,2019,53,12,Hybrid,Male,Mid,Bachelor's
583,Diana,58,Finance,110277,14,2.67,2021,16,0,Hybrid,Female,Entry,High School
584,Alice,47,Finance,105918,11,3.06,2021,94,8,Remote,Male,Manager,Bachelor's
585,Alice,36,HR,33406,3,3.82,2022,178,12,Remote,Male,Senior,PhD
586,Eve,49,Finance,70676,12,2.32,2022,112,11,Remote,Male,Entry,High School
587,Alice,41,Marketing,36854,14,3.13,2022,67,14,Hybrid,Male,Entry,High School
588,Eve,54,Finance,116084,17,1.97,2019,98,6,Hybrid,Male,Mid,PhD
589,Diana,22,Finance,94590,12,3.8,2019,162,0,Hybrid,Female,Manager,PhD
590,Alice,45,Sales,34785,12,2.95,2020,22,7,Hybrid,Other,Senior,PhD
591,Alice,24,HR,39372,13,4.42,2021,86,2,Onsite,Female,Manager,PhD
592,Eve,53,Sales,58257,4,1.25,2021,191,2,Remote,Other,Manager,PhD
593,Diana,34,Marketing,82366,4,1.07,2021,168,11,Remote,Other,Entry,Bachelor's
594,Bob,31,HR,33126,13,2.65,2020,119,9,Remote,Male,Entry,Bachelor's
595,Bob,44,HR,107989,5,4.11,2022,62,1,Remote,Female,Manager,High School
596,Eve,56,Finance,68504,9,3.65,2018,190,11,Remote,Other,Manager,Master's
597,Charlie,43,Finance,69695,6,4.19,2018,106,4,Hybrid,Female,Mid,High School
598,Eve,23,Sales,98139,11,1.37,2018,87,6,Onsite,Female,Entry,Master's
599,Alice,39,Marketing,54769,12,3.44,2022,152,12,Onsite,Other,Senior,Bachelor's
600,Bob,59,HR,31593,19,1.6,2022,66,2,Hybrid,Male,Mid,PhD
601,Diana,27,Marketing,54426,1,4.24,2021,140,10,Hybrid,Female,Entry,Master's
602,Diana,45,Marketing,88244,17,4.96,2019,174,8,Hybrid,Female,Mid,Master's
603,Eve,58,IT,61809,16,1.02,2021,97,13,Remote,Female,Manager,Bachelor's
604,Diana,25,Marketing,61976,14,4.78,2022,163,3,Hybrid,Male,Mid,Bachelor's
605,Charlie,49,Marketing,45068,6,1.88,2021,148,12,Hybrid,Other,Manager,PhD
606,Charlie,46,IT,102006,19,1.2,2019,110,8,Remote,Female,Manager,Master's
607,Bob,45,Finance,55456,15,2.02,2022,20,10,Onsite,Other,Entry,Bachelor's
608,Diana,52,Finance,50376,15,3.76,2018,171,1,Hybrid,Male,Mid,Master's
609,Diana,33,IT,75671,18,3.58,2020,106,5,Remote,Male,Senior,Bachelor's
610,Diana,52,Finance,118332,7,1.36,2019,94,1,Remote,Other,Entry,PhD
611,Bob,32,Finance,55323,4,4.37,2020,116,7,Onsite,Male,Mid,Master's
612,Bob,36,IT,60176,8,2.0,2018,10,2,Onsite,Male,Manager,High School
613,Bob,48,Marketing,86862,11,1.61,2021,17,14,Onsite,Male,Senior,High School
614,Diana,53,IT,53671,3,3.63,2020,116,9,Hybrid,Female,Mid,PhD
615,Diana,29,Finance,94215,16,2.77,2020,85,2,Hybrid,Male,Mid,Bachelor's
616,Diana,49,Marketing,93774,2,1.72,2018,72,5,Onsite,Male,Entry,Master's
617,Bob,47,Sales,84457,10,4.25,2019,150,7,Hybrid,Male,Manager,Master's
618,Bob,45,IT,107614,19,3.1,2022,167,12,Remote,Female,Entry,Bachelor's
619,Bob,43,IT,54094,4,1.41,2018,14,7,Onsite,Other,Entry,High School
620,Eve,29,Sales,50816,18,1.55,2021,65,5,Hybrid,Male,Mid,Bachelor's
